date;time;F__100093_cut.csv__Column_1_44
07.07.2011;09:45;212,52973
07.07.2011;10:00;217,7099
07.07.2011;10:15;216,96994
07.07.2011;10:30;213,23304
07.07.2011;10:45;212,43805
07.07.2011;11:00;215,28387
07.07.2011;11:15;217,69494
07.07.2011;11:30;223,25673
07.07.2011;11:45;222,24388
07.07.2011;12:00;222,36239
07.07.2011;12:15;220,12948
07.07.2011;12:30;220,93253
07.07.2011;12:45;220,53161
07.07.2011;13:00;223,76178
07.07.2011;13:15;217,15011
07.07.2011;13:30;227,47016
07.07.2011;13:45;215,61919
07.07.2011;14:00;224,7721
07.07.2011;14:15;226,33488
07.07.2011;14:30;224,6365
07.07.2011;14:45;221,82487
07.07.2011;15:00;224,00511
07.07.2011;15:15;222,92717
07.07.2011;15:30;219,19631
07.07.2011;15:45;218,71616
07.07.2011;16:00;212,73696
07.07.2011;16:15;206,1978
07.07.2011;16:30;204,43478
07.07.2011;16:45;199,80277
07.07.2011;17:00;198,59687
07.07.2011;17:15;197,18138
07.07.2011;17:30;198,72693
07.07.2011;17:45;195,40897
07.07.2011;18:00;193,74302
07.07.2011;18:15;194,12961
07.07.2011;18:30;190,06121
07.07.2011;18:45;191,49276
07.07.2011;19:00;187,6391
07.07.2011;19:15;188,6708
07.07.2011;19:30;187,85347
07.07.2011;19:45;186,56578
07.07.2011;20:00;187,93985
07.07.2011;20:15;186,84663
07.07.2011;20:30;185,67672
07.07.2011;20:45;185,73577
07.07.2011;21:00;184,71967
07.07.2011;21:15;185,28343
07.07.2011;21:30;184,63443
07.07.2011;21:45;183,7248
07.07.2011;22:00;182,90889
07.07.2011;22:15;180,2743
07.07.2011;22:30;170,71498
07.07.2011;22:45;172,2425
07.07.2011;23:00;169,96537
07.07.2011;23:15;174,19063
07.07.2011;23:30;179,69409
07.07.2011;23:45;180,29471
08.07.2011;00:00;177,41766
08.07.2011;00:15;180,77573
08.07.2011;00:30;180,85025
08.07.2011;00:45;180,94511
08.07.2011;01:00;181,32118
08.07.2011;01:15;183,62407
08.07.2011;01:30;180,46774
08.07.2011;01:45;183,65101
08.07.2011;02:00;180,32032
08.07.2011;02:15;181,52807
08.07.2011;02:30;179,73704
08.07.2011;02:45;181,6684
08.07.2011;03:00;179,1444
08.07.2011;03:15;181,37706
08.07.2011;03:30;181,74167
08.07.2011;03:45;180,40833
08.07.2011;04:00;180,16809
08.07.2011;04:15;184,81746
08.07.2011;04:30;180,27559
08.07.2011;04:45;185,55896
08.07.2011;05:00;181,01152
08.07.2011;05:15;184,73598
08.07.2011;05:30;183,46974
08.07.2011;05:45;185,71909
08.07.2011;06:00;183,95431
08.07.2011;06:15;190,21918
08.07.2011;06:30;188,51453
08.07.2011;06:45;191,37444
08.07.2011;07:00;191,96732
08.07.2011;07:15;194,40131
08.07.2011;07:30;198,14969
08.07.2011;07:45;201,11111
08.07.2011;08:00;197,19322
08.07.2011;08:15;198,9444
08.07.2011;08:30;202,44725
08.07.2011;08:45;209,47103
08.07.2011;09:00;197,51617
08.07.2011;09:15;206,28069
08.07.2011;09:30;210,10052
08.07.2011;09:45;223,82512
08.07.2011;10:00;222,17239
08.07.2011;10:15;219,9454
08.07.2011;10:30;214,14662
08.07.2011;10:45;215,18163
08.07.2011;11:00;214,99745
08.07.2011;11:15;215,67892
08.07.2011;11:30;212,2883
08.07.2011;11:45;212,6906
08.07.2011;12:00;212,63095
08.07.2011;12:15;213,01493
08.07.2011;12:30;212,84027
08.07.2011;12:45;215,26624
08.07.2011;13:00;214,21985
08.07.2011;13:15;212,4948
08.07.2011;13:30;210,82807
08.07.2011;13:45;207,49022
08.07.2011;14:00;200,54864
08.07.2011;14:15;207,05484
08.07.2011;14:30;204,72778
08.07.2011;14:45;210,47549
08.07.2011;15:00;210,42542
08.07.2011;15:15;203,73383
08.07.2011;15:30;199,35262
08.07.2011;15:45;199,77295
08.07.2011;16:00;198,13105
08.07.2011;16:15;196,51757
08.07.2011;16:30;195,95945
08.07.2011;16:45;193,2583
08.07.2011;17:00;196,44347
08.07.2011;17:15;196,51694
08.07.2011;17:30;195,87729
08.07.2011;17:45;193,08386
08.07.2011;18:00;192,75508
08.07.2011;18:15;190,61106
08.07.2011;18:30;189,87745
08.07.2011;18:45;187,60538
08.07.2011;19:00;184,00144
08.07.2011;19:15;185,74855
08.07.2011;19:30;185,88445
08.07.2011;19:45;184,50255
08.07.2011;20:00;188,14258
08.07.2011;20:15;182,48701
08.07.2011;20:30;182,34012
08.07.2011;20:45;181,68333
08.07.2011;21:00;183,10258
08.07.2011;21:15;182,56337
08.07.2011;21:30;182,86652
08.07.2011;21:45;173,9383
08.07.2011;22:00;170,40131
08.07.2011;22:15;169,34277
08.07.2011;22:30;171,66911
08.07.2011;22:45;179,15976
08.07.2011;23:00;182,90947
08.07.2011;23:15;179,05371
08.07.2011;23:30;178,49991
08.07.2011;23:45;179,48584
09.07.2011;00:00;178,55687
09.07.2011;00:15;181,86272
09.07.2011;00:30;182,02694
